transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T112012,2023-01-20T19:27:25.712823,ACC705476,ACC746050,220.64,payment,entertainment,Tokyo,pos,FALSE,,,0.35,14,0.89,ACH,95.108.138.174,D9944527
T112013,2023-06-27T15:56:55.075528,ACC894925,ACC780365,25.35,transfer,utilities,Singapore,mobile,FALSE,,,0.96,9,0.17,wire_transfer,216.196.239.106,D9531653
T112014,2023-01-19T00:46:57.337169,ACC262745,ACC284010,27.8,payment,retail,Toronto,mobile,FALSE,,,1.21,20,0.73,UPI,1.196.139.49,D1206429
T112015,2023-08-26T21:48:01.919360,ACC980336,ACC396566,50.76,transfer,restaurant,Dubai,web,FALSE,,,-0.07,19,0.23,wire_transfer,138.129.101.178,D4294319
T112016,2023-03-26T16:41:21.494064,ACC578976,ACC893028,452.01,deposit,travel,New York,atm,FALSE,,,0.17,20,0.3,card,124.212.44.22,D9610529
T112017,2023-09-09T11:49:52.006174,ACC737443,ACC951736,44.3,transfer,other,Sydney,atm,FALSE,,,2.06,14,0.28,ACH,54.191.230.125,D9657835
T112018,2023-11-16T22:12:45.805479,ACC736761,ACC166861,1393.53,deposit,online,London,pos,FALSE,,,0.11,5,0.8,card,45.174.175.179,D3581950
T112019,2023-04-06T00:25:23.175325,ACC218107,ACC298236,53.59,transfer,other,Singapore,web,FALSE,,,0.18,1,0.67,ACH,163.92.205.16,D1004846
T112020,2023-12-19T05:11:19.886238,ACC148612,ACC170488,317.47,deposit,other,Singapore,mobile,FALSE,,,-0.47,18,0.88,ACH,153.6.193.3,D1181575
T112021,2023-11-30T10:33:59.071021,ACC684869,ACC919717,27.77,withdrawal,utilities,Berlin,mobile,FALSE,,,0.01,6,0.29,UPI,195.79.254.36,D5743602
T112022,2023-02-15T21:27:15.655741,ACC815565,ACC916559,4.08,transfer,utilities,London,web,FALSE,,,-0.07,14,0.18,card,207.253.157.154,D4655204
T112023,2023-03-11T08:38:53.871490,ACC488854,ACC114131,11.84,transfer,grocery,Berlin,pos,FALSE,,,-0.07,8,0.86,card,106.37.168.95,D4113422
T112024,2023-09-01T21:28:21.654513,ACC492304,ACC464981,816.82,deposit,entertainment,Sydney,web,FALSE,,,0.12,7,0.7,UPI,178.168.221.82,D7911174
T112025,2023-08-04T22:42:41.701325,ACC909392,ACC698299,31.04,withdrawal,restaurant,Sydney,pos,FALSE,,,-0.11,18,0.16,ACH,229.207.207.170,D2720483
T112026,2023-06-24T12:24:06.102537,ACC487364,ACC664701,31.44,transfer,utilities,Toronto,mobile,FALSE,,,0.78,7,0.23,UPI,128.45.146.152,D2314458
T112027,2023-12-15T23:48:43.027334,ACC114458,ACC844839,98.11,payment,retail,London,web,FALSE,,,0.24,3,0.3,card,199.159.219.16,D8301486
T112028,2023-02-26T16:28:01.488928,ACC805274,ACC705304,543.49,deposit,entertainment,Tokyo,mobile,FALSE,,,-0.32,9,0.92,wire_transfer,91.78.72.107,D2006421
T112029,2023-04-26T01:32:20.831572,ACC800152,ACC428354,10.74,transfer,online,Sydney,pos,FALSE,,,-0.62,15,0.43,wire_transfer,163.12.21.31,D9605225
T112030,2023-05-29T08:03:17.505609,ACC876494,ACC197177,334.38,payment,utilities,Berlin,web,FALSE,,,1,19,0.69,card,98.113.158.17,D3203406
T112031,2023-01-28T06:23:06.556240,ACC365521,ACC748843,646.29,deposit,entertainment,Singapore,pos,FALSE,,,0.51,17,0.28,card,139.243.55.48,D3716217
T112032,2023-06-17T16:42:23.213006,ACC871977,ACC781452,113.29,withdrawal,grocery,Tokyo,web,FALSE,,,-0.73,13,0.07,ACH,126.44.50.16,D6700759
T112033,2023-03-16T16:39:23.867488,ACC785486,ACC755534,1221.92,deposit,entertainment,London,mobile,FALSE,,,-0.44,3,0.12,wire_transfer,174.18.88.234,D3154216
T112034,2023-05-03T04:09:43.100610,ACC198935,ACC136015,123.1,withdrawal,restaurant,Berlin,mobile,FALSE,,,0.98,9,0.92,ACH,187.180.216.246,D8280735
T112035,2023-12-11T05:57:16.382399,ACC975986,ACC252095,1267.32,deposit,utilities,Sydney,pos,FALSE,,,0.1,5,0.64,wire_transfer,206.117.115.31,D7102295
T112036,2023-04-27T06:10:48.313369,ACC277522,ACC359261,210.98,withdrawal,restaurant,London,web,FALSE,,,1.04,19,0.56,card,240.215.129.105,D7609652
T112037,2023-01-09T01:57:12.894972,ACC564326,ACC894037,15.22,transfer,other,Berlin,atm,FALSE,,,-0.69,7,0.91,ACH,107.73.218.55,D4926649
T112038,2023-10-18T00:28:24.789615,ACC437879,ACC148431,176.98,transfer,online,Berlin,atm,FALSE,,,0.65,3,0.38,ACH,253.64.125.234,D6830274
T112039,2023-03-07T05:23:27.850802,ACC760224,ACC707492,48.45,payment,other,Toronto,mobile,FALSE,,,0.54,14,0.11,card,29.175.46.33,D7315297
T112040,2023-02-16T06:27:47.365733,ACC934658,ACC961386,7.21,transfer,travel,New York,atm,FALSE,,,-1.87,10,0.12,card,190.132.109.132,D2116376
T112041,2023-07-06T01:52:04.625331,ACC458119,ACC670171,564.84,withdrawal,entertainment,London,web,FALSE,,,0.03,4,0.96,wire_transfer,216.156.53.101,D4437619
T112042,2023-03-14T09:16:13.216047,ACC893574,ACC199588,515.78,withdrawal,other,London,web,FALSE,,,-0.26,2,0.49,UPI,219.197.224.189,D6686208
T112043,2023-09-27T00:33:48.536706,ACC686129,ACC197317,35.74,transfer,other,Dubai,pos,FALSE,,,0.49,3,0.48,UPI,38.91.111.37,D7558123
T112044,2023-06-16T03:37:31.062872,ACC604101,ACC342752,948.93,deposit,retail,New York,pos,FALSE,,,0.76,16,0.69,wire_transfer,123.157.89.153,D3670208
T112045,2023-01-24T20:52:51.769251,ACC361551,ACC920154,26.7,transfer,utilities,Singapore,web,FALSE,,,0.52,6,0.53,card,146.56.248.173,D8632526
T112046,2023-08-23T04:36:53.495808,ACC734148,ACC908585,43.46,payment,online,Berlin,mobile,FALSE,,,1.38,2,0.54,wire_transfer,136.54.63.22,D4732990
T112047,2023-07-30T13:04:07.354182,ACC797982,ACC374882,40.9,payment,retail,London,pos,FALSE,,,0.55,18,0.84,wire_transfer,68.210.140.169,D6532476
T112048,2023-06-11T12:28:05.392498,ACC368304,ACC691025,13.97,payment,online,Dubai,pos,FALSE,,,-0.3,6,0.97,card,44.21.252.64,D9237783
T112049,2023-10-24T17:49:07.599753,ACC813815,ACC414363,293.75,withdrawal,retail,New York,web,FALSE,,,1.37,12,0.11,card,4.36.34.154,D9013228
T112050,2023-05-31T22:47:45.120548,ACC420063,ACC494416,13.63,transfer,other,Tokyo,mobile,FALSE,,,0.65,1,0.68,wire_transfer,209.148.172.134,D1937878
T112051,2023-02-05T16:51:04.289484,ACC238087,ACC610271,683.49,deposit,travel,Berlin,mobile,FALSE,,,-0.66,20,0.64,ACH,54.128.241.12,D5515316
T112052,2023-03-16T17:37:09.510182,ACC325922,ACC478700,24.67,transfer,retail,Berlin,web,FALSE,,,1.65,20,0.69,UPI,80.77.129.61,D9985124
T112053,2023-04-12T14:10:24.227050,ACC330454,ACC415516,22.27,transfer,grocery,Dubai,pos,FALSE,,,-0.36,15,0.64,wire_transfer,168.57.169.240,D8552071
T112054,2023-04-08T05:57:11.819830,ACC889702,ACC822202,14.48,transfer,entertainment,Tokyo,atm,FALSE,,,-0.04,5,0.25,card,46.62.22.177,D8292594
T112055,2023-01-11T03:28:48.003067,ACC720846,ACC253947,7.12,payment,entertainment,New York,pos,FALSE,,,-1,14,0.61,wire_transfer,119.146.177.219,D1790442
T112056,2023-11-10T01:06:27.939668,ACC887453,ACC965252,0.01,deposit,grocery,Berlin,web,FALSE,,,0.96,14,0.91,ACH,39.244.250.206,D8595800
T112057,2023-11-12T12:02:32.448405,ACC769765,ACC486657,341.9,payment,travel,Berlin,web,FALSE,,,1.18,2,0.06,ACH,217.38.117.238,D1380359
T112058,2023-03-30T17:52:46.074741,ACC701999,ACC260754,118.92,deposit,travel,Sydney,pos,FALSE,,,-1.35,10,0.44,card,32.10.234.198,D2257598
T112059,2023-03-19T20:50:21.905795,ACC425198,ACC972623,277.38,deposit,restaurant,Sydney,pos,FALSE,,,0.43,3,0.47,ACH,22.229.198.69,D2030132
T112060,2023-10-17T13:43:55.760622,ACC663128,ACC441985,97.01,withdrawal,utilities,Tokyo,web,FALSE,,,-0.53,2,0.38,ACH,112.168.187.12,D5513491
T112061,2023-04-17T15:05:56.606114,ACC407767,ACC514156,67.87,transfer,utilities,Tokyo,atm,FALSE,,,1.62,16,0.64,wire_transfer,245.142.189.12,D7424612
T112062,2023-12-29T09:51:04.987160,ACC795021,ACC191686,10.76,transfer,entertainment,New York,mobile,FALSE,,,1.63,1,0.18,card,142.177.102.56,D1148459
T112063,2023-06-13T23:02:37.017654,ACC818708,ACC508848,138.74,transfer,restaurant,Toronto,pos,FALSE,,,-0.16,1,0.82,UPI,123.110.132.232,D6660974
T112064,2023-09-04T19:42:17.347834,ACC525778,ACC290501,23.12,transfer,grocery,New York,web,FALSE,,,-0.36,10,0.09,ACH,48.58.178.139,D6084343
T112065,2023-01-16T17:29:34.415830,ACC423474,ACC267760,6.46,payment,entertainment,Dubai,pos,FALSE,,,-0.48,12,0.03,UPI,167.206.149.173,D2467145
T112066,2023-04-17T03:45:34.331744,ACC406299,ACC403196,1011.41,deposit,travel,Singapore,mobile,FALSE,,,-0.42,3,0.34,UPI,212.210.10.209,D5470496
T112067,2023-07-17T06:29:49.241295,ACC851512,ACC673478,10.88,transfer,retail,Tokyo,atm,FALSE,,,-0.62,1,0.7,wire_transfer,16.6.144.32,D5631278
T112068,2023-05-19T17:01:36.793901,ACC640778,ACC285483,1.42,withdrawal,online,London,pos,FALSE,,,-1.77,10,0.46,ACH,238.202.111.44,D4774129
T112069,2023-01-10T01:10:05.971083,ACC607026,ACC587366,388.5,withdrawal,travel,Singapore,web,FALSE,,,-0.32,18,0.71,UPI,164.28.173.149,D5097885
T112070,2023-04-26T04:58:18.308739,ACC499434,ACC261930,27.9,transfer,online,New York,web,FALSE,,,-1.56,14,0.88,card,131.194.74.98,D4584210
T112071,2023-08-30T20:50:27.605148,ACC769474,ACC435377,16.29,transfer,grocery,Berlin,web,FALSE,,,-1.53,18,0.82,card,215.62.55.38,D7511466
T112072,2023-05-11T18:44:39.389468,ACC846651,ACC416531,723.17,withdrawal,online,Tokyo,atm,FALSE,,,-0.16,18,0.94,UPI,82.16.56.247,D7388241
T112073,2023-03-22T01:13:48.027545,ACC654494,ACC614355,1164.1,deposit,retail,Toronto,mobile,FALSE,,-5796.486224,0.2,17,0.43,card,105.165.32.53,D4402356
T112074,2023-08-19T14:57:16.244341,ACC767659,ACC244685,395.15,payment,travel,Sydney,atm,FALSE,,,1.47,11,0.46,wire_transfer,39.246.253.15,D1323325
T112075,2023-08-30T17:12:58.450160,ACC209576,ACC802006,74.92,withdrawal,restaurant,New York,web,FALSE,,,0.98,16,0.26,ACH,224.142.102.40,D5742707
T112076,2023-08-22T09:01:54.809774,ACC149603,ACC888085,117.77,withdrawal,online,Tokyo,atm,FALSE,,,0.08,11,0.35,wire_transfer,211.246.133.187,D7541784
T112077,2023-12-18T11:06:02.532870,ACC228793,ACC561853,35.01,payment,restaurant,Berlin,pos,FALSE,,,-1.38,5,0.73,ACH,48.40.14.37,D4771092
T112078,2023-04-19T21:56:32.544825,ACC705435,ACC375032,549.28,withdrawal,retail,Dubai,web,FALSE,,,1.11,12,0.86,wire_transfer,188.88.121.37,D9282521
T112079,2023-12-10T18:09:43.322328,ACC137022,ACC510698,221.01,withdrawal,grocery,Berlin,mobile,FALSE,,,-0.42,3,0.12,card,143.104.89.93,D5902552
T112080,2023-04-21T11:42:13.519679,ACC541988,ACC440571,30.79,transfer,retail,Sydney,web,FALSE,,,1.9,7,0.13,ACH,229.235.100.196,D3276974
T112081,2023-07-07T10:45:58.556387,ACC807930,ACC449613,685.82,deposit,other,Singapore,atm,FALSE,,,0.4,2,0.97,ACH,174.48.110.0,D3273761
T112082,2023-10-26T20:56:48.743152,ACC737876,ACC824011,117.34,withdrawal,travel,Berlin,mobile,FALSE,,,-1.71,10,0.74,card,158.23.83.26,D4452212
T112083,2023-08-02T15:53:19.451027,ACC303594,ACC503035,24.36,transfer,utilities,London,web,FALSE,,,1.36,8,0.43,ACH,153.224.118.11,D7735201
T112084,2023-12-01T14:30:56.500933,ACC755094,ACC174672,464.03,deposit,other,Tokyo,pos,FALSE,,,-1.13,14,0.01,wire_transfer,10.119.205.65,D1681985
T112085,2023-01-31T21:57:32.498914,ACC363510,ACC525412,13.51,transfer,online,London,web,FALSE,,,0.09,15,0.13,wire_transfer,185.85.238.119,D2527661
T112086,2023-05-25T03:51:35.087739,ACC875075,ACC845227,1984.57,deposit,retail,Berlin,mobile,FALSE,,,-0.48,12,0.9,UPI,140.168.175.181,D6504591
T112087,2023-12-09T17:16:17.982020,ACC713684,ACC549786,122.13,withdrawal,utilities,Dubai,atm,FALSE,,,-0.3,14,0.56,UPI,175.96.67.127,D4855676
T112088,2023-12-30T05:38:32.003230,ACC622815,ACC420359,76.41,withdrawal,online,Berlin,atm,FALSE,,,1.17,16,0.26,card,76.123.42.220,D8483580
T112089,2023-01-22T00:45:31.769118,ACC962614,ACC116430,69.5,payment,other,London,web,FALSE,,,-0.26,12,0.59,UPI,206.62.207.37,D7239812
T112090,2023-07-16T06:13:57.527739,ACC219010,ACC469529,10.97,transfer,travel,Tokyo,web,FALSE,,,0.15,6,0.51,wire_transfer,134.82.204.173,D6519498
T112091,2023-08-01T14:53:48.792765,ACC191291,ACC293405,1508.02,deposit,entertainment,Singapore,pos,FALSE,,,1.12,7,0.5,card,77.66.116.151,D5211186
T112092,2023-08-02T17:48:55.314662,ACC976780,ACC445439,48.49,payment,travel,Toronto,mobile,FALSE,,,1.04,9,0.02,card,143.203.233.211,D4117738
T112093,2023-04-01T18:39:27.387020,ACC232613,ACC681825,233.22,withdrawal,travel,Sydney,mobile,FALSE,,,-0.91,1,0.51,wire_transfer,147.132.175.80,D3463836
T112094,2023-10-20T00:40:12.327712,ACC277344,ACC903540,45.46,payment,other,Singapore,atm,FALSE,,,-2.03,20,0.99,card,43.11.241.34,D3860194
T112095,2023-12-14T16:23:50.638480,ACC230316,ACC631517,443.22,withdrawal,grocery,Berlin,web,FALSE,,,-0.1,11,0.05,ACH,249.221.233.155,D4904113
T112096,2023-06-07T14:19:12.708650,ACC472333,ACC959336,564.22,deposit,online,London,mobile,FALSE,,,-1.16,2,0.51,ACH,160.21.94.178,D6269313
T112097,2023-03-08T19:16:31.926011,ACC173264,ACC511310,19.94,transfer,retail,Singapore,atm,FALSE,,,0.56,12,0.69,UPI,111.255.100.136,D2018292
T112098,2023-12-16T13:55:00.414900,ACC479871,ACC422575,19.18,transfer,other,Toronto,mobile,FALSE,,,-0.31,2,0.77,card,151.142.161.201,D3745711
T112099,2023-05-09T02:39:27.406130,ACC373441,ACC764831,458.03,withdrawal,utilities,New York,mobile,FALSE,,,-1.47,9,0.63,ACH,157.184.113.190,D6587408
T112100,2023-03-22T17:52:14.741310,ACC968260,ACC705698,293.15,withdrawal,grocery,Dubai,pos,FALSE,,,-0.32,14,0.7,UPI,79.128.196.150,D7105806
T112101,2023-05-02T06:52:20.314317,ACC116274,ACC163731,44.24,transfer,other,New York,pos,FALSE,,,0.6,10,0.92,ACH,226.2.126.29,D8521603
T112102,2023-08-23T11:09:27.326836,ACC905852,ACC963782,1056.91,deposit,utilities,New York,pos,FALSE,,,-0.87,5,0.07,ACH,64.129.212.132,D6055270
T112103,2023-10-07T11:51:39.363753,ACC366941,ACC989346,782.12,deposit,retail,Dubai,pos,FALSE,,,0.93,14,0.91,wire_transfer,190.51.104.170,D1309194
T112104,2023-02-07T23:43:28.175166,ACC846256,ACC566702,28.99,transfer,other,Toronto,mobile,FALSE,,,-0.88,8,0.06,ACH,172.2.152.211,D3278775
T112105,2023-05-09T10:55:34.895813,ACC266822,ACC833898,20.15,transfer,entertainment,London,atm,FALSE,,,0.06,13,0.82,UPI,34.0.183.47,D6666763
T112106,2023-09-25T02:22:22.364513,ACC498517,ACC849131,13.72,transfer,travel,Sydney,pos,FALSE,,,0.45,11,0.61,wire_transfer,218.179.6.108,D1582461
T112107,2023-12-14T19:16:08.992735,ACC764595,ACC521322,9.61,transfer,restaurant,London,pos,FALSE,,,0.58,8,0.43,wire_transfer,117.226.241.136,D2793260
T112108,2023-12-26T17:32:33.251459,ACC596086,ACC734137,825.58,deposit,other,Dubai,mobile,FALSE,,,-0.17,19,0.63,card,58.139.80.245,D6421692
T112109,2023-09-19T09:29:10.516376,ACC385528,ACC750238,24.41,transfer,grocery,Singapore,mobile,FALSE,,,-0.14,1,0.23,card,123.174.126.20,D1419151
T112110,2023-10-15T17:14:11.164975,ACC663619,ACC772638,169.11,payment,entertainment,New York,mobile,FALSE,,,-0.04,10,0.17,UPI,196.38.170.176,D2799310
T112111,2023-12-28T01:05:02.138262,ACC574335,ACC169842,1215.74,deposit,grocery,Sydney,web,FALSE,,,-0.69,16,0.1,UPI,182.55.134.155,D9116615
T112112,2023-05-30T22:33:10.786426,ACC965211,ACC276071,385.06,withdrawal,grocery,London,atm,FALSE,,,1.64,18,0.63,ACH,142.226.196.165,D4345752
T112113,2023-05-21T07:52:24.104001,ACC208670,ACC178270,1927.7,deposit,online,London,mobile,FALSE,,,-0.59,1,0.62,ACH,207.12.222.185,D1305265
T112114,2023-03-29T11:58:59.666029,ACC258093,ACC228169,7.44,payment,travel,Berlin,pos,FALSE,,,0.62,9,0.78,ACH,108.80.148.76,D7879288
T112115,2023-03-04T16:43:20.867836,ACC811918,ACC441163,1298.11,deposit,grocery,Toronto,pos,FALSE,,,1.82,7,0.82,UPI,55.129.140.69,D1391469
T112116,2023-08-12T15:27:15.306418,ACC815581,ACC564137,138.58,payment,grocery,Toronto,atm,FALSE,,,1.88,6,0.4,UPI,130.245.5.94,D6555353
T112117,2023-06-05T22:44:15.380180,ACC626170,ACC719050,423.8,withdrawal,online,London,pos,FALSE,,,-0.49,14,0.35,card,236.199.219.223,D6473209
T112118,2023-02-18T13:01:22.792969,ACC440973,ACC126699,310.79,withdrawal,restaurant,Toronto,web,FALSE,,,0.74,11,0.52,UPI,24.72.202.219,D3432659
T112119,2023-12-25T12:35:38.009243,ACC202131,ACC526674,354.67,deposit,grocery,Berlin,atm,FALSE,,,-0.04,16,0.76,UPI,11.234.120.43,D3375696
T112120,2023-07-12T17:39:19.051000,ACC454800,ACC998503,204.65,withdrawal,retail,Sydney,web,FALSE,,,-1.65,17,0.84,card,91.36.100.89,D9694347
T112121,2023-01-19T00:06:21.469299,ACC354738,ACC381987,812.92,deposit,grocery,Tokyo,web,FALSE,,-726.6483266,-0.37,9,0.57,UPI,159.105.190.195,D3985377
T112122,2023-02-05T17:48:26.497793,ACC590308,ACC611314,86.42,transfer,retail,Sydney,atm,FALSE,,,-0.29,7,0.09,ACH,55.109.224.153,D8536704
T112123,2023-05-15T00:41:11.263640,ACC301692,ACC961289,2237.15,deposit,grocery,Dubai,atm,FALSE,,,-0.55,17,0.67,ACH,7.65.49.100,D9079678
T112124,2023-02-26T10:43:05.981247,ACC658920,ACC275009,19.34,payment,travel,Toronto,atm,FALSE,,,0.57,4,0.62,card,169.0.28.22,D7541066
T112125,2023-05-28T13:37:42.237471,ACC983501,ACC650192,178.04,payment,entertainment,Dubai,pos,FALSE,,,0.36,19,0.65,wire_transfer,100.85.147.239,D2495618
T112126,2023-01-28T08:58:38.186359,ACC260909,ACC440133,20.33,transfer,other,New York,mobile,FALSE,,,0.68,6,0.49,UPI,207.157.41.162,D6783006
T112127,2023-05-16T23:21:33.926520,ACC985466,ACC876383,3.98,withdrawal,travel,Dubai,pos,FALSE,,,-0.95,5,0.26,UPI,246.4.84.63,D7112415
T112128,2023-05-21T13:42:08.575327,ACC109749,ACC292669,776.39,deposit,restaurant,Berlin,pos,FALSE,,,0.96,14,0.6,wire_transfer,15.159.177.201,D5098273
T112129,2023-08-02T14:43:59.451481,ACC644794,ACC999367,59.03,payment,utilities,Tokyo,web,FALSE,,,1.38,11,0.12,wire_transfer,156.85.35.33,D3368445
T112130,2023-11-28T04:33:59.491358,ACC544669,ACC913797,36.79,transfer,online,Toronto,mobile,FALSE,,,1.47,6,0.71,UPI,222.135.27.217,D2961286
T112131,2023-12-30T14:58:36.328981,ACC680445,ACC938833,15.42,transfer,entertainment,Sydney,atm,FALSE,,,0.43,17,0.62,card,49.26.28.188,D2987660
T112132,2023-09-08T02:42:59.865758,ACC796717,ACC159688,15.67,transfer,retail,New York,web,FALSE,,,0.14,7,0.8,card,201.69.192.40,D6480246
T112133,2023-04-03T16:21:24.923735,ACC721494,ACC319575,323.85,deposit,grocery,Singapore,pos,FALSE,,,0.51,14,0.45,wire_transfer,11.72.250.118,D2160234
T112134,2023-03-22T15:24:07.990153,ACC872787,ACC228772,33.26,transfer,grocery,Berlin,mobile,FALSE,,,0.02,2,0.18,wire_transfer,71.241.49.105,D2599803
T112135,2023-06-11T00:53:37.060934,ACC876111,ACC831852,48.67,payment,retail,Dubai,mobile,FALSE,,,1.59,11,0.03,wire_transfer,85.208.149.38,D1300696
T112136,2023-09-21T03:07:52.385749,ACC716181,ACC496619,43.16,payment,retail,Berlin,pos,FALSE,,,-0.47,14,0.31,UPI,231.24.32.26,D9393365
T112137,2023-04-21T05:00:05.658031,ACC960725,ACC106676,1422.91,deposit,grocery,Sydney,mobile,FALSE,,,0.33,4,0.97,wire_transfer,209.151.243.40,D9466668
T112138,2023-03-05T20:28:33.821093,ACC984729,ACC359366,450.58,withdrawal,entertainment,Berlin,mobile,FALSE,,,-0.49,10,0.93,ACH,199.108.132.20,D7961187
T112139,2023-01-04T01:39:22.943421,ACC377439,ACC495644,438.91,withdrawal,online,Toronto,web,FALSE,,,-0.23,15,0.33,UPI,96.207.180.148,D3475636
T112140,2023-01-06T17:22:45.558084,ACC200145,ACC384303,461.01,withdrawal,utilities,Tokyo,atm,FALSE,,,-1.32,3,0.83,UPI,51.24.8.4,D8993485
T112141,2023-11-08T01:34:28.324695,ACC138683,ACC660847,289.71,withdrawal,restaurant,Tokyo,pos,FALSE,,,0.23,20,0.85,ACH,127.250.225.195,D8946267
T112142,2023-06-11T23:27:24.871373,ACC283331,ACC864453,218.03,withdrawal,grocery,London,web,FALSE,,,0.7,9,0.26,ACH,203.123.48.184,D9752821
T112143,2023-06-14T06:41:41.000746,ACC681965,ACC475784,10.36,transfer,grocery,Toronto,mobile,FALSE,,,1.94,8,0.55,UPI,244.254.53.100,D7208259
T112144,2023-12-27T15:35:24.010559,ACC941205,ACC132080,7.66,payment,utilities,Dubai,atm,FALSE,,,-0.05,17,0.84,ACH,233.38.202.117,D7065341
T112145,2023-08-30T06:32:32.290033,ACC948616,ACC690170,56.11,payment,retail,Singapore,mobile,FALSE,,,0.26,5,0.14,wire_transfer,47.170.109.180,D3935262
T112146,2023-07-02T13:19:30.709093,ACC417615,ACC356637,49.14,transfer,online,Berlin,atm,FALSE,,,0.37,12,0.95,wire_transfer,88.63.75.87,D7425631
T112147,2023-11-12T03:34:01.123165,ACC389128,ACC870773,95.55,payment,retail,New York,web,FALSE,,,-1.3,4,0.92,UPI,50.114.37.24,D6414741
T112148,2023-01-28T13:16:55.234380,ACC778743,ACC360292,547.42,deposit,entertainment,Sydney,mobile,FALSE,,,0.17,19,0.91,card,51.116.185.13,D6524628
T112149,2023-06-02T16:04:08.414627,ACC429185,ACC918899,276.41,withdrawal,entertainment,Dubai,pos,FALSE,,,0.62,1,0.88,card,161.198.40.46,D3247803
T112150,2023-01-04T22:39:28.352166,ACC923883,ACC955369,264.78,withdrawal,restaurant,Sydney,mobile,FALSE,,,1.07,11,0.22,wire_transfer,131.192.145.134,D2587412
T112151,2023-04-28T01:26:15.349033,ACC452121,ACC985652,618.33,withdrawal,restaurant,Berlin,atm,FALSE,,,0.96,17,0.23,card,138.193.190.70,D8119057
T112152,2023-02-01T14:34:11.186383,ACC545088,ACC847845,103.54,payment,utilities,Sydney,atm,FALSE,,,0.69,14,0.2,ACH,79.224.35.249,D3162529
T112153,2023-03-29T02:40:34.251333,ACC205925,ACC899577,267.89,deposit,online,New York,web,FALSE,,,0.25,3,0.18,ACH,125.228.34.33,D6131641
T112154,2023-02-22T15:30:35.184694,ACC312143,ACC182069,1383.48,deposit,utilities,Dubai,web,FALSE,,,-0.7,12,1,card,215.125.164.207,D5561630
T112155,2023-07-26T09:04:45.182983,ACC693957,ACC145617,197.24,withdrawal,entertainment,Dubai,atm,FALSE,,,-0.03,7,0.11,card,157.186.198.78,D6219535
T112156,2023-12-13T01:55:06.527975,ACC695031,ACC312021,541.21,withdrawal,retail,Toronto,mobile,FALSE,,,-0.07,13,0,card,11.231.157.164,D9663562
T112157,2023-11-13T08:01:30.860326,ACC575189,ACC816857,277.94,deposit,travel,Sydney,mobile,FALSE,,,0.21,15,0.88,ACH,65.157.40.210,D8528565
T112158,2023-01-26T10:00:51.884022,ACC964631,ACC551430,251.93,withdrawal,retail,New York,atm,FALSE,,,-1.92,7,0.99,UPI,49.109.64.138,D6622482
T112159,2023-10-16T22:04:02.406752,ACC601855,ACC888786,1282.31,deposit,restaurant,Sydney,atm,FALSE,,,0.9,15,0.75,ACH,10.1.36.90,D2522243
T112160,2023-07-16T21:55:40.061126,ACC303857,ACC236328,61.42,payment,restaurant,London,web,FALSE,,,-0.75,10,0.98,wire_transfer,1.22.172.169,D9431827
T112161,2023-11-05T10:50:34.821044,ACC252184,ACC270419,10.91,transfer,utilities,Berlin,pos,FALSE,,,-1.04,19,0.28,ACH,134.244.81.115,D3025416
T112162,2023-06-24T18:58:11.393407,ACC253207,ACC558660,1035.81,deposit,travel,Singapore,atm,FALSE,,,0.13,18,0.03,card,12.13.84.118,D6759233
T112163,2023-03-11T04:07:24.392981,ACC825751,ACC586801,27.68,transfer,other,Dubai,atm,FALSE,,,1.03,12,0.78,card,229.107.167.237,D8923580
T112164,2023-03-21T18:11:17.314173,ACC412360,ACC547711,108.9,payment,entertainment,Berlin,pos,FALSE,,,-0.78,6,0.97,ACH,10.249.34.193,D1698588
T112165,2023-12-10T01:52:33.149333,ACC671078,ACC862197,1390.42,deposit,grocery,London,pos,FALSE,,,0.09,3,0.81,card,136.37.50.161,D2920865
T112166,2023-02-10T23:51:32.569788,ACC523944,ACC440939,19.09,transfer,travel,Singapore,atm,FALSE,,,-1.73,14,0.81,card,170.141.81.230,D6619053
T112167,2023-10-03T07:40:28.453521,ACC622129,ACC590518,1575.11,deposit,travel,Tokyo,pos,FALSE,,,-1.16,16,0.4,ACH,174.94.244.233,D4524234
